asset_id,unit_id,period,in_scope,asset_criticality,qds_max,oldest_critical_age_days,kev_count
A01855,OPS_IT_A,P2,0,0,0,0,0
A01856,OPS_IT_A,P2,1,4,49,0,0
A01857,OPS_IT_A,P2,1,3,92,36,1
A01858,OPS_IT_A,P2,0,0,0,0,0
A01859,OPS_IT_A,P2,1,3,55,57,0
A01860,OPS_IT_A,P2,0,0,0,0,0
A01861,OPS_IT_A,P2,0,0,0,0,0
A01862,OPS_IT_A,P2,1,5,52,151,0
A01863,OPS_IT_A,P2,0,0,0,0,0
A01864,OPS_IT_A,P2,1,3,76,28,0
A01865,OPS_IT_A,P2,1,3,76,107,0
A01866,OPS_IT_A,P2,1,5,71,13,0
A01867,OPS_IT_A,P2,1,5,49,270,0
A01868,OPS_IT_A,P2,1,5,66,95,0
A01869,OPS_IT_A,P2,1,5,67,207,0
A01870,OPS_IT_A,P2,1,5,64,8,0
A01871,OPS_IT_A,P2,1,4,63,78,0
A01872,OPS_IT_A,P2,1,5,57,149,0
A01873,OPS_IT_A,P2,1,3,57,125,0
A01874,OPS_IT_A,P2,1,4,74,5,0
A01875,OPS_IT_A,P2,0,0,0,0,0
A01876,OPS_IT_A,P2,0,0,0,0,0
A01877,OPS_IT_A,P2,1,4,100,293,0
A01878,OPS_IT_A,P2,0,0,0,0,0
A01879,OPS_IT_A,P2,1,1,63,63,0
A01880,OPS_IT_A,P2,1,3,67,122,0
A01881,OPS_IT_A,P2,0,0,0,0,0
A01882,OPS_IT_A,P2,1,4,48,112,0
A01883,OPS_IT_A,P2,1,5,100,188,1
A01884,OPS_IT_A,P2,0,0,0,0,0
A01885,OPS_IT_A,P2,1,4,89,31,0
A01886,OPS_IT_A,P2,1,4,90,31,0
A01887,OPS_IT_A,P2,1,4,53,43,0
A01888,OPS_IT_A,P2,1,3,69,187,0
A01889,OPS_IT_B,P2,1,2,62,14,0
A01890,OPS_IT_B,P2,1,2,99,203,0
A01891,OPS_IT_B,P2,1,3,68,335,0
A01892,OPS_IT_B,P2,0,0,0,0,0
A01893,OPS_IT_B,P2,1,4,29,33,0
A01894,OPS_IT_B,P2,1,5,76,121,0
A01895,OPS_IT_B,P2,1,2,55,11,0
A01896,OPS_IT_B,P2,1,2,35,148,0
A01897,OPS_IT_B,P2,1,3,62,366,0
A01898,OPS_IT_B,P2,1,3,80,95,0
A01899,OPS_IT_B,P2,0,0,0,0,0
A01900,OPS_IT_B,P2,1,2,70,28,0
A01901,OPS_IT_B,P2,1,2,48,15,0
A01902,OPS_IT_B,P2,1,3,49,274,0
A01903,OPS_IT_B,P2,1,4,86,35,2
A01904,OPS_IT_B,P2,1,2,43,23,0
A01905,OPS_IT_B,P2,1,4,37,17,0
A01906,OPS_IT_B,P2,1,3,47,114,0
A01907,OPS_IT_B,P2,1,2,61,11,0
A01908,OPS_IT_B,P2,1,3,68,16,0
A01909,OPS_IT_B,P2,1,3,24,70,0
A01910,OPS_IT_B,P2,1,3,92,370,0
A01911,OPS_IT_B,P2,1,2,64,189,0
A01912,OPS_IT_B,P2,1,4,100,57,0
A01913,OPS_IT_B,P2,1,2,59,189,0
A01914,OPS_IT_B,P2,0,0,0,0,0
A01915,OPS_IT_B,P2,1,4,57,145,0
A01916,OPS_IT_B,P2,1,3,52,16,0
A01917,OPS_IT_B,P2,1,3,70,663,0
A01918,OPS_IT_B,P2,1,2,53,28,0
A01919,OPS_IT_B,P2,0,0,0,0,0
A01920,OPS_IT_B,P2,1,4,61,155,0
A01921,OPS_IT_B,P2,1,5,82,68,1
A01922,OPS_IT_B,P2,1,2,30,45,0
A01923,OPS_IT_B,P2,1,3,44,16,0
A01924,OPS_IT_B,P2,1,3,97,230,0
A01925,OPS_IT_B,P2,1,3,52,24,0
A01926,OPS_IT_B,P2,1,3,70,71,0
A01927,OPS_IT_B,P2,0,0,0,0,0
A01928,OPS_IT_B,P2,1,3,60,4,0
A01929,OPS_IT_B,P2,1,2,68,51,0
A01930,OPS_IT_B,P2,1,3,53,11,0
A01931,OPS_IT_B,P2,1,3,59,378,0
A01932,OPS_IT_B,P2,1,3,73,33,0
A01933,OPS_IT_B,P2,1,3,59,68,0
A01934,OPS_IT_B,P2,1,2,33,84,0
A01935,OPS_IT_B,P2,1,3,92,416,0
A01936,OPS_IT_B,P2,1,5,35,79,0
A01937,OPS_IT_B,P2,1,3,59,35,0
A01938,OPS_IT_B,P2,1,4,79,45,0
A01939,OPS_IT_B,P2,1,2,59,89,0
A01940,OPS_IT_B,P2,0,0,0,0,0
A01941,OPS_IT_B,P2,1,2,51,61,0
A01942,OPS_IT_B,P2,1,2,57,30,0
A01943,OPS_IT_B,P2,1,4,86,38,2
A01944,OPS_IT_B,P2,1,2,74,83,0
A01945,OPS_IT_B,P2,1,4,67,21,0
A01946,OPS_IT_B,P2,1,2,52,368,0
A01947,OPS_IT_B,P2,1,3,66,241,0
A01948,OPS_IT_B,P2,1,2,51,32,0
A01949,OPS_IT_B,P2,1,5,49,69,0
A01950,OPS_IT_B,P2,0,0,0,0,0
A01951,OPS_IT_B,P2,1,3,51,1,0
A01952,OPS_IT_B,P2,0,0,0,0,0
A01953,OPS_IT_B,P2,0,0,0,0,0
A01954,OPS_IT_B,P2,1,2,58,96,0
A01955,OPS_IT_B,P2,1,3,62,39,0
A01956,OPS_IT_B,P2,1,3,63,102,0
A01957,OPS_IT_B,P2,1,2,87,9,0
A01958,OPS_IT_B,P2,0,0,0,0,0
A01959,OPS_IT_B,P2,1,3,93,24,0
A01960,OPS_IT_B,P2,0,0,0,0,0
A01961,OPS_IT_B,P2,1,3,50,53,0
A01962,OPS_IT_B,P2,1,3,58,95,0
A01963,OPS_IT_B,P2,0,0,0,0,0
A01964,OPS_IT_B,P2,1,3,60,215,0
A01965,OPS_IT_B,P2,1,3,68,74,0
A01966,OPS_IT_B,P2,1,1,100,172,0
A01967,OPS_IT_B,P2,0,0,0,0,0
A01968,OPS_IT_B,P2,1,1,34,101,0
A01969,OPS_IT_B,P2,1,1,100,40,0
A01970,OPS_IT_B,P2,1,2,61,126,0
A01971,OPS_IT_B,P2,1,4,70,100,0
A01972,OPS_IT_B,P2,1,2,100,273,0
A01973,OPS_IT_B,P2,1,2,61,210,0
A01974,OPS_IT_B,P2,0,0,0,0,0
A01975,OPS_IT_B,P2,0,0,0,0,0
A01976,OPS_IT_B,P2,1,1,33,70,0
A01977,OPS_IT_B,P2,0,0,0,0,0
A01978,OPS_IT_B,P2,1,3,45,10,0
A01979,OPS_IT_B,P2,1,2,81,416,1
A01980,OPS_IT_B,P2,1,2,55,15,0
A01981,OPS_IT_B,P2,0,0,0,0,0
A01982,OPS_IT_B,P2,1,3,63,122,0
A01983,OPS_IT_B,P2,0,0,0,0,0
A01984,OPS_IT_B,P2,0,0,0,0,0
A01985,OPS_IT_B,P2,1,5,67,99,0
A01986,OPS_IT_B,P2,1,4,78,174,0
A01987,OPS_IT_B,P2,1,2,76,150,0
A01988,OPS_IT_B,P2,1,3,64,26,0
A01989,OPS_IT_B,P2,1,3,81,196,0
A01990,OPS_IT_B,P2,1,3,41,11,0
A01991,OPS_IT_B,P2,1,2,65,20,0
A01992,OPS_IT_B,P2,1,2,71,202,0
A01993,OPS_IT_B,P2,1,3,74,265,0
A01994,OPS_IT_B,P2,1,3,87,89,0
A01995,OPS_IT_B,P2,0,0,0,0,0
A01996,OPS_IT_B,P2,0,0,0,0,0
A01997,OPS_IT_B,P2,1,3,55,71,0
A01998,OPS_IT_B,P2,0,0,0,0,0
A01999,OPS_IT_B,P2,1,1,62,137,0
A02000,OPS_IT_B,P2,1,2,77,86,0
A02001,OPS_IT_B,P2,0,0,0,0,0
A02002,OPS_IT_B,P2,1,4,64,128,0
A02003,OPS_IT_B,P2,1,3,76,276,0
A02004,OPS_IT_B,P2,1,2,91,56,0
A02005,OPS_IT_B,P2,1,2,76,8,0
A02006,OPS_IT_B,P2,1,3,78,3,0
A02007,OPS_IT_B,P2,0,0,0,0,0
A02008,OPS_IT_B,P2,1,3,55,0,0
A02009,OPS_IT_B,P2,1,4,59,8,0
A02010,OPS_IT_B,P2,1,3,36,310,0
A02011,OPS_IT_B,P2,0,0,0,0,0
A02012,OPS_IT_B,P2,1,3,96,108,1
A02013,OPS_IT_B,P2,1,4,76,129,0
A02014,OPS_IT_B,P2,1,3,51,37,0
A02015,OPS_IT_B,P2,1,4,24,13,0
A02016,OPS_IT_B,P2,1,3,71,44,0
A02017,OPS_IT_B,P2,1,4,100,51,0
A02018,OPS_IT_B,P2,1,2,63,68,0
A02019,OPS_IT_B,P2,1,5,71,105,0
A02020,OPS_IT_B,P2,1,4,68,122,0
A02021,OPS_IT_B,P2,0,0,0,0,0
A02022,OPS_IT_B,P2,1,4,59,162,0
A02023,OPS_IT_B,P2,0,0,0,0,0
A02024,OPS_IT_B,P2,1,2,72,38,0
A02025,OPS_IT_B,P2,1,3,61,62,0
A02026,OPS_IT_B,P2,1,4,92,28,0
A02027,OPS_IT_B,P2,1,3,69,37,0
A02028,OPS_IT_B,P2,1,2,42,32,0
A02029,OPS_IT_B,P2,0,0,0,0,0
A02030,OPS_IT_B,P2,1,5,96,23,0
A02031,OPS_IT_B,P2,1,3,48,16,0
A02032,OPS_IT_B,P2,0,0,0,0,0
A02033,OPS_IT_B,P2,1,2,70,274,0
A02034,OPS_IT_B,P2,1,3,59,4,0
A02035,OPS_IT_B,P2,1,3,55,16,0
A02036,OPS_IT_B,P2,0,0,0,0,0
A02037,OPS_IT_B,P2,1,3,46,14,0
A02038,OPS_IT_B,P2,1,2,63,41,0
A02039,OPS_IT_B,P2,0,0,0,0,0
A02040,OPS_IT_B,P2,1,3,83,236,0
A02041,OPS_IT_B,P2,1,2,54,218,0
A02042,OPS_IT_B,P2,1,4,76,68,0
A02043,OPS_IT_B,P2,1,4,63,12,0
A02044,OPS_IT_B,P2,1,2,48,4,0
A02045,OPS_IT_B,P2,1,4,84,90,0
A02046,OPS_IT_B,P2,1,4,39,123,0
A02047,OPS_IT_B,P2,1,3,80,26,0
A02048,OPS_IT_B,P2,1,3,63,76,0
A02049,OPS_IT_B,P2,0,0,0,0,0
A02050,OPS_IT_B,P2,1,4,62,58,0
A02051,OPS_IT_B,P2,1,1,61,35,0
A02052,OPS_IT_B,P2,1,3,65,59,0
A02053,OPS_IT_B,P2,1,4,62,64,0
A02054,OPS_IT_B,P2,0,0,0,0,0
A02055,OPS_IT_B,P2,1,4,68,130,0
A02056,OPS_IT_B,P2,1,2,69,35,0
A02057,OPS_IT_B,P2,1,3,73,9,0
A02058,OPS_IT_B,P2,1,2,41,85,0
A02059,OPS_IT_B,P2,1,3,81,36,0
A02060,OPS_IT_B,P2,1,4,75,14,0
A02061,OPS_IT_B,P2,1,3,61,50,0
A02062,OPS_IT_B,P2,1,2,57,53,0
A02063,OPS_IT_B,P2,0,0,0,0,0
A02064,OPS_IT_B,P2,1,3,32,120,0
A02065,OPS_IT_B,P2,1,5,97,6,0
A02066,OPS_IT_B,P2,1,3,80,26,0
A02067,OPS_IT_B,P2,1,3,59,94,0
A02068,OPS_IT_B,P2,1,2,81,53,0
A02069,OPS_IT_B,P2,1,3,52,27,0
A02070,OPS_IT_B,P2,1,3,62,0,0
A02071,OPS_IT_B,P2,0,0,0,0,0
A02072,OPS_IT_B,P2,1,2,69,231,0
A02073,OPS_IT_B,P2,1,4,51,3,0
A02074,OPS_IT_B,P2,1,2,74,45,0
A02075,OPS_IT_B,P2,1,3,63,94,0
A02076,OPS_IT_B,P2,1,3,67,52,0
A02077,OPS_IT_B,P2,0,0,0,0,0
A02078,OPS_IT_B,P2,0,0,0,0,0
A02079,OPS_IT_B,P2,0,0,0,0,0
A02080,OPS_IT_B,P2,1,2,67,5,0
A02081,OPS_IT_B,P2,1,2,77,16,0
A02082,OPS_IT_B,P2,1,2,86,97,0
A02083,OPS_IT_B,P2,0,0,0,0,0
A02084,OPS_IT_B,P2,1,4,51,11,0
A02085,OPS_IT_B,P2,0,0,0,0,0
A02086,OPS_IT_B,P2,1,1,60,36,0
A02087,OPS_IT_B,P2,1,4,58,156,0
A02088,OPS_IT_B,P2,0,0,0,0,0
A02089,OPS_IT_B,P2,1,4,82,403,1
A02090,OPS_IT_B,P2,1,3,87,30,0
A02091,OPS_IT_B,P2,1,3,85,181,0
A02092,OPS_IT_B,P2,1,3,35,45,0
A02093,OPS_IT_B,P2,0,0,0,0,0
A02094,OPS_IT_B,P2,0,0,0,0,0
A02095,OPS_IT_B,P2,1,3,84,44,2
A02096,OPS_IT_B,P2,1,2,62,107,0
A02097,OPS_IT_B,P2,1,4,69,88,0
A02098,OPS_IT_B,P2,0,0,0,0,0
A02099,OPS_IT_B,P2,0,0,0,0,0
A02100,OPS_IT_B,P2,1,4,65,122,0
A02101,OPS_IT_B,P2,1,2,55,27,0
A02102,OPS_IT_B,P2,1,2,55,73,0
A02103,OPS_IT_B,P2,1,3,59,154,0
A02104,OPS_IT_B,P2,1,4,65,67,0
A02105,OPS_IT_B,P2,1,4,73,74,0
A02106,OPS_IT_B,P2,1,2,66,35,0
A02107,OPS_IT_B,P2,1,4,60,27,0
A02108,OPS_IT_B,P2,0,0,0,0,0
A02109,OPS_IT_B,P2,1,2,61,118,0
A02110,OPS_IT_B,P2,0,0,0,0,0
A02111,OPS_IT_B,P2,1,2,51,241,0
A02112,OPS_IT_B,P2,1,2,54,57,0
A02113,OPS_IT_B,P2,1,3,72,52,0
A02114,OPS_IT_B,P2,1,3,58,142,0
A02115,OPS_IT_B,P2,1,3,37,30,0
A02116,OPS_IT_B,P2,1,2,59,26,0
A02117,OPS_IT_B,P2,1,3,57,103,0
A02118,OPS_IT_B,P2,1,4,87,72,0
A02119,OPS_IT_B,P2,0,0,0,0,0
A02120,OPS_IT_B,P2,1,5,67,77,0
A02121,OPS_IT_B,P2,0,0,0,0,0
A02122,OPS_IT_B,P2,0,0,0,0,0
A02123,OPS_IT_B,P2,0,0,0,0,0
A02124,OPS_IT_B,P2,1,2,56,18,0
A02125,OPS_IT_B,P2,1,3,69,4,0
A02126,OPS_IT_B,P2,1,1,50,162,0
A02127,OPS_IT_B,P2,1,3,59,51,0
A02128,OPS_IT_B,P2,1,4,69,154,0
A02129,OPS_IT_B,P2,1,5,40,134,0
A02130,OPS_IT_B,P2,1,2,97,9,0
A02131,OPS_IT_B,P2,0,0,0,0,0
A02132,OPS_IT_B,P2,1,3,58,81,0
A02133,OPS_IT_B,P2,1,2,49,71,0
A02134,OPS_IT_B,P2,1,5,92,61,0
A02135,OPS_IT_B,P2,1,1,29,69,0
A02136,OPS_IT_B,P2,1,1,48,68,0
A02137,OPS_IT_B,P2,1,2,57,675,0
A02138,OPS_IT_B,P2,1,2,55,127,0
A02139,OPS_IT_B,P2,1,2,70,34,0
A02140,OPS_IT_B,P2,1,2,59,62,0
A02141,OPS_IT_B,P2,0,0,0,0,0
A02142,OPS_IT_B,P2,1,4,63,77,0
A02143,OPS_IT_B,P2,1,3,53,96,0
A02144,OPS_IT_B,P2,1,3,62,77,0
A02145,OPS_IT_B,P2,1,3,45,228,0
A02146,OPS_IT_B,P2,1,3,51,189,0
A02147,OPS_IT_B,P2,0,0,0,0,0
A02148,OPS_IT_B,P2,1,4,91,152,0
A02149,OPS_IT_B,P2,1,3,98,111,1
A02150,OPS_IT_B,P2,1,4,55,138,0
A02151,OPS_IT_B,P2,1,4,58,27,0
A02152,OPS_IT_B,P2,1,3,44,230,0
A02153,OPS_IT_B,P2,1,2,62,54,0
A02154,OPS_IT_B,P2,1,3,48,21,0
A02155,OPS_IT_B,P2,1,3,62,74,0
A02156,OPS_IT_B,P2,0,0,0,0,0
A02157,OPS_IT_B,P2,1,3,38,79,0
A02158,OPS_IT_B,P2,1,2,93,194,1
A02159,OPS_IT_B,P2,1,4,56,132,0
A02160,OPS_IT_B,P2,1,3,87,34,0
A02161,OPS_IT_B,P2,1,2,51,230,0
A02162,OPS_IT_B,P2,1,3,54,132,0
A02163,OPS_IT_B,P2,1,3,32,87,0
A02164,OPS_IT_B,P2,1,2,76,319,0
A02165,OPS_IT_B,P2,1,3,73,14,0
A02166,OPS_IT_B,P2,1,4,62,158,0
A02167,OPS_IT_B,P2,1,2,68,48,0
A02168,OPS_IT_B,P2,1,2,63,64,0
A02169,OPS_IT_B,P2,0,0,0,0,0
A02170,OPS_IT_B,P2,1,4,70,13,0
A02171,OPS_IT_B,P2,1,4,51,57,0
A02172,OPS_IT_B,P2,1,5,83,5,1
A02173,OPS_IT_B,P2,1,4,60,27,0
A02174,OPS_IT_B,P2,0,0,0,0,0
A02175,OPS_IT_B,P2,1,3,35,54,0
A02176,OPS_IT_B,P2,1,3,73,95,0
A02177,OPS_IT_B,P2,0,0,0,0,0
A02178,OPS_IT_B,P2,1,3,39,101,0
A02179,OPS_IT_B,P2,1,4,40,51,0
A02180,OPS_IT_B,P2,1,2,60,136,0
A02181,OPS_IT_B,P2,1,3,46,58,0
A02182,OPS_IT_B,P2,1,1,59,67,0
A02183,OPS_IT_B,P2,1,4,88,17,2
A02184,OPS_IT_B,P2,0,0,0,0,0
A02185,OPS_IT_B,P2,1,4,60,32,0
A02186,OPS_IT_B,P2,1,4,50,38,0
A02187,OPS_IT_B,P2,1,5,69,40,0
A02188,OPS_IT_B,P2,1,4,44,184,0
A02189,OPS_IT_B,P2,1,4,84,130,0
A02190,OPS_IT_B,P2,0,0,0,0,0
A02191,OPS_IT_B,P2,1,3,74,56,0
A02192,OPS_IT_B,P2,1,3,71,87,0
A02193,OPS_IT_B,P2,1,3,56,12,0
A02194,OPS_IT_B,P2,1,3,65,54,0
A02195,OPS_IT_B,P2,1,3,77,82,0
A02196,OPS_IT_B,P2,1,2,58,7,0
A02197,OPS_IT_B,P2,1,3,67,33,0
A02198,OPS_IT_B,P2,1,2,92,62,0
A02199,OPS_IT_B,P2,0,0,0,0,0
A02200,OPS_IT_B,P2,1,3,53,37,0
A02201,OPS_IT_B,P2,1,5,62,43,0
A02202,OPS_IT_B,P2,1,2,37,3,0
A02203,OPS_IT_B,P2,1,3,32,60,0
A02204,OPS_IT_B,P2,1,4,84,113,2
A02205,OPS_IT_B,P2,1,3,64,423,0
A02206,OPS_IT_B,P2,0,0,0,0,0
A02207,OPS_IT_B,P2,1,4,87,27,0
A02208,OPS_IT_B,P2,1,3,66,189,0
A02209,OPS_IT_B,P2,1,3,62,61,0
A02210,OPS_IT_B,P2,1,5,82,149,0
A02211,OPS_IT_B,P2,1,5,34,52,0
A02212,OPS_IT_B,P2,1,3,65,151,0
A02213,OPS_IT_B,P2,1,4,61,192,0
A02214,OPS_IT_B,P2,1,2,100,17,1
A02215,OPS_IT_B,P2,1,2,68,17,0
A02216,OPS_IT_B,P2,1,3,56,100,0
A02217,OPS_IT_B,P2,1,1,47,16,0
A02218,OPS_IT_B,P2,1,3,29,136,0
A02219,OPS_IT_B,P2,1,5,92,135,0
A02220,OPS_IT_B,P2,1,3,52,82,0
A02221,OPS_IT_B,P2,1,2,70,17,0
A02222,OPS_IT_B,P2,1,4,74,169,0
A02223,OPS_IT_B,P2,0,0,0,0,0
A02224,OPS_IT_B,P2,1,3,73,33,0
A02225,OPS_IT_B,P2,1,3,53,46,0
A02226,OPS_IT_B,P2,1,3,53,204,0
A02227,OPS_IT_B,P2,1,2,53,36,0
A02228,OPS_IT_B,P2,1,2,92,331,0
A02229,OPS_IT_B,P2,1,3,65,18,0
A02230,OPS_IT_B,P2,0,0,0,0,0
A02231,OPS_IT_B,P2,0,0,0,0,0
A02232,OPS_IT_B,P2,0,0,0,0,0
A02233,OPS_IT_B,P2,0,0,0,0,0
A02234,OPS_IT_B,P2,1,4,72,9,0
A02235,OPS_IT_B,P2,1,3,53,326,0
A02236,OPS_IT_B,P2,1,5,67,29,0
A02237,OPS_IT_B,P2,1,2,60,22,0
A02238,OPS_IT_B,P2,1,1,67,12,0
A02239,OPS_IT_B,P2,0,0,0,0,0
A02240,OPS_IT_B,P2,1,4,37,40,0
A02241,OPS_IT_B,P2,0,0,0,0,0
A02242,OPS_IT_B,P2,1,3,59,19,0
A02243,OPS_IT_B,P2,1,2,60,8,0
A02244,OPS_IT_B,P2,1,2,68,375,0
A02245,OPS_IT_B,P2,1,3,67,37,0
A02246,OPS_IT_B,P2,1,3,49,194,0
A02247,OPS_IT_B,P2,1,3,80,176,0
A02248,OPS_IT_B,P2,1,3,35,163,0
A02249,OPS_IT_B,P2,1,3,75,50,0
A02250,OPS_IT_B,P2,1,4,53,130,0
A02251,OPS_IT_B,P2,1,5,55,143,0
A02252,OPS_IT_B,P2,1,3,80,96,0
A02253,OPS_IT_B,P2,0,0,0,0,0
A02254,OPS_IT_B,P2,0,0,0,0,0
A02255,OPS_IT_B,P2,1,1,54,58,0
A02256,OPS_IT_B,P2,1,4,50,12,0
A02257,OPS_IT_B,P2,1,4,43,114,0
A02258,OPS_IT_B,P2,1,3,66,124,0
A02259,OPS_IT_B,P2,1,2,100,17,1
A02260,OPS_IT_B,P2,0,0,0,0,0
A02261,OPS_IT_B,P2,1,2,62,8,0
A02262,OPS_IT_B,P2,1,4,60,188,0
A02263,OPS_IT_B,P2,1,2,61,96,0
A02264,OPS_IT_B,P2,1,3,78,170,0
A02265,OPS_IT_B,P2,0,0,0,0,0
A02266,OPS_IT_B,P2,1,4,64,37,0
A02267,OPS_IT_B,P2,0,0,0,0,0
A02268,OPS_IT_B,P2,0,0,0,0,0
A02269,OPS_IT_B,P2,1,2,62,108,0
A02270,OPS_IT_B,P2,1,3,68,24,0
A02271,OPS_IT_B,P2,1,2,80,31,0
A02272,OPS_IT_B,P2,1,2,96,45,0
A02273,OPS_IT_B,P2,1,3,63,71,0
A02274,OPS_IT_B,P2,1,3,81,173,0
A02275,OPS_IT_B,P2,0,0,0,0,0
A02276,OPS_IT_B,P2,1,1,68,138,0
A02277,OPS_IT_B,P2,1,3,64,77,0
A02278,OPS_IT_B,P2,1,4,70,5,0
A02279,OPS_IT_B,P2,1,4,66,25,0
A02280,OPS_IT_B,P2,0,0,0,0,0
A02281,OPS_IT_B,P2,1,3,78,12,0
A02282,OPS_IT_B,P2,1,3,35,56,0
A02283,OPS_IT_B,P2,1,4,65,122,0
A02284,OPS_IT_B,P2,1,5,43,73,0
A02285,OPS_IT_B,P2,1,2,70,94,0
A02286,OPS_IT_B,P2,1,4,60,53,0
A02287,OPS_IT_B,P2,0,0,0,0,0
A02288,OPS_IT_B,P2,1,3,73,39,0
A02289,OPS_IT_B,P2,0,0,0,0,0
A02290,OPS_IT_B,P2,1,4,92,25,0
A02291,OPS_IT_B,P2,1,2,65,12,0
A02292,OPS_IT_B,P2,1,3,55,231,0
A02293,OPS_IT_B,P2,1,4,60,93,0
A02294,OPS_IT_B,P2,0,0,0,0,0
A02295,OPS_IT_B,P2,1,3,53,142,0
A02296,OPS_IT_B,P2,0,0,0,0,0
A02297,OPS_IT_B,P2,1,1,84,131,1
A02298,OPS_IT_B,P2,1,4,90,134,0
A02299,OPS_IT_B,P2,1,3,38,9,0
A02300,OPS_IT_B,P2,1,4,69,44,0
A02301,OPS_IT_B,P2,1,3,64,60,0
A02302,OPS_IT_B,P2,1,3,30,7,0
A02303,OPS_IT_B,P2,1,3,48,19,0
A02304,OPS_IT_B,P2,1,5,14,124,0
A02305,OPS_IT_B,P2,1,4,37,220,0
A02306,OPS_IT_B,P2,1,1,69,62,0
A02307,OPS_IT_B,P2,1,2,89,1,1
A02308,OPS_IT_B,P2,1,4,75,133,0
A02309,OPS_IT_B,P2,1,2,49,19,0
A02310,OPS_IT_B,P2,1,3,81,70,0
A02311,OPS_IT_B,P2,0,0,0,0,0
A02312,OPS_IT_B,P2,1,3,55,234,0
A02313,OPS_IT_B,P2,1,4,56,42,0
A02314,OPS_IT_B,P2,1,2,59,1,0
A02315,OPS_IT_B,P2,0,0,0,0,0
A02316,OPS_IT_B,P2,1,3,85,108,0
A02317,OPS_IT_B,P2,1,4,69,134,0
A02318,OPS_IT_B,P2,1,3,70,16,0
A02319,OPS_IT_B,P2,0,0,0,0,0
A02320,OPS_IT_B,P2,1,5,58,6,0
A02321,OPS_IT_B,P2,1,4,76,13,0
A02322,OPS_IT_B,P2,1,2,86,2,2
A02323,OPS_IT_B,P2,1,3,51,208,0
A02324,OPS_IT_B,P2,1,4,93,26,0
A02325,OPS_IT_B,P2,1,3,41,358,0
A02326,OPS_IT_B,P2,1,3,70,76,0
A02327,OPS_IT_B,P2,1,2,97,26,0
A02328,OPS_IT_B,P2,1,4,58,71,0
A02329,OPS_IT_B,P2,1,4,72,23,0
A02330,OPS_IT_B,P2,1,4,95,180,0
A02331,OPS_IT_B,P2,1,3,62,15,0
A02332,OPS_IT_B,P2,1,2,67,14,0
A02333,OPS_IT_B,P2,1,4,72,241,0
A02334,OPS_IT_B,P2,1,3,62,9,0
A02335,OPS_IT_B,P2,1,2,63,36,0
A02336,OPS_IT_B,P2,1,2,61,94,0
A02337,OPS_IT_B,P2,0,0,0,0,0
A02338,OPS_IT_B,P2,1,1,82,17,0
A02339,OPS_IT_B,P2,1,4,67,178,0
A02340,OPS_IT_B,P2,1,2,58,331,0
A02341,OPS_IT_B,P2,1,4,46,143,0
A02342,OPS_IT_B,P2,1,4,76,32,0
A02343,OPS_IT_B,P2,1,2,48,119,0
A02344,OPS_IT_B,P2,0,0,0,0,0
A02345,OPS_IT_B,P2,1,4,58,235,0
A02346,OPS_IT_B,P2,1,2,58,82,0
A02347,OPS_IT_B,P2,0,0,0,0,0
A02348,OPS_IT_B,P2,1,5,66,425,0
A02349,OPS_IT_B,P2,1,4,92,184,0
A02350,OPS_IT_B,P2,1,1,57,10,0
A02351,OPS_IT_B,P2,1,3,63,170,0
A02352,OPS_IT_B,P2,0,0,0,0,0
A02353,OPS_IT_B,P2,1,3,78,40,0
A02354,OPS_IT_B,P2,0,0,0,0,0
A02355,OPS_IT_B,P2,1,3,54,7,0
A02356,OPS_IT_B,P2,0,0,0,0,0
A02357,OPS_IT_B,P2,1,4,65,298,0
A02358,OPS_IT_B,P2,1,2,77,85,0
A02359,OPS_IT_B,P2,1,3,69,184,0
A02360,OPS_IT_B,P2,1,3,45,96,0
A02361,OPS_IT_B,P2,1,4,73,66,0
A02362,OPS_IT_B,P2,1,3,43,16,0
A02363,OPS_IT_B,P2,1,2,73,47,0
A02364,OPS_IT_B,P2,0,0,0,0,0
A02365,OPS_IT_B,P2,1,2,57,44,0
A02366,OPS_IT_B,P2,1,2,53,39,0
A02367,OPS_IT_B,P2,1,1,89,23,0
A02368,OPS_IT_B,P2,1,3,53,81,0
A02369,OPS_IT_B,P2,1,3,72,58,0
A02370,OPS_IT_B,P2,0,0,0,0,0
A02371,OPS_IT_B,P2,1,3,61,5,0
A02372,OPS_IT_B,P2,1,4,76,213,0
A02373,OPS_IT_B,P2,1,4,72,228,0
A02374,OPS_IT_B,P2,1,2,87,158,1
A02375,OPS_IT_B,P2,1,3,95,158,0
A02376,OPS_IT_B,P2,1,3,53,301,0
A02377,OPS_IT_B,P2,0,0,0,0,0
A02378,OPS_IT_B,P2,1,4,77,42,0
A02379,OPS_IT_B,P2,1,3,68,141,0
A02380,OPS_IT_B,P2,1,3,86,82,1
A02381,OPS_IT_B,P2,0,0,0,0,0
A02382,OPS_IT_B,P2,1,4,69,6,0
A02383,OPS_IT_B,P2,0,0,0,0,0
A02384,OPS_IT_B,P2,1,1,58,6,0
A02385,OPS_IT_B,P2,1,5,100,91,1
A02386,OPS_IT_B,P2,0,0,0,0,0
A02387,OPS_IT_B,P2,1,3,65,136,0
A02388,OPS_IT_B,P2,1,3,35,18,0
A02389,OPS_IT_B,P2,0,0,0,0,0
A02390,OPS_IT_B,P2,0,0,0,0,0
