asset_id,unit_id,period,in_scope,asset_criticality,qds_max,oldest_critical_age_days,kev_count
A01855,OPS_IT_A,P1,0,0,0,0,0
A01856,OPS_IT_A,P1,1,4,60,156,0
A01857,OPS_IT_A,P1,1,3,62,55,0
A01858,OPS_IT_A,P1,0,0,0,0,0
A01859,OPS_IT_A,P1,1,3,75,81,0
A01860,OPS_IT_A,P1,0,0,0,0,0
A01861,OPS_IT_A,P1,0,0,0,0,0
A01862,OPS_IT_A,P1,1,4,57,230,0
A01863,OPS_IT_A,P1,0,0,0,0,0
A01864,OPS_IT_A,P1,1,5,69,204,0
A01865,OPS_IT_A,P1,1,2,63,23,0
A01866,OPS_IT_A,P1,1,4,39,3,0
A01867,OPS_IT_A,P1,1,3,65,74,0
A01868,OPS_IT_A,P1,1,5,61,394,0
A01869,OPS_IT_A,P1,1,4,76,37,0
A01870,OPS_IT_A,P1,1,3,36,98,0
A01871,OPS_IT_A,P1,1,4,60,191,0
A01872,OPS_IT_A,P1,1,4,65,46,0
A01873,OPS_IT_A,P1,1,4,59,13,0
A01874,OPS_IT_A,P1,1,4,48,51,0
A01875,OPS_IT_A,P1,0,0,0,0,0
A01876,OPS_IT_A,P1,0,0,0,0,0
A01877,OPS_IT_A,P1,1,3,87,2,0
A01878,OPS_IT_A,P1,0,0,0,0,0
A01879,OPS_IT_A,P1,1,4,80,12,0
A01880,OPS_IT_A,P1,1,3,67,8,0
A01881,OPS_IT_A,P1,0,0,0,0,0
A01882,OPS_IT_A,P1,1,4,53,52,0
A01883,OPS_IT_A,P1,1,5,41,74,0
A01884,OPS_IT_A,P1,0,0,0,0,0
A01885,OPS_IT_A,P1,1,4,77,26,0
A01886,OPS_IT_A,P1,1,2,72,143,0
A01887,OPS_IT_A,P1,1,4,73,75,0
A01888,OPS_IT_A,P1,1,4,61,170,0
A01889,OPS_IT_B,P1,1,2,71,112,0
A01890,OPS_IT_B,P1,1,2,72,167,0
A01891,OPS_IT_B,P1,1,3,59,58,0
A01892,OPS_IT_B,P1,0,0,0,0,0
A01893,OPS_IT_B,P1,1,3,74,85,0
A01894,OPS_IT_B,P1,1,3,47,133,0
A01895,OPS_IT_B,P1,1,5,44,85,0
A01896,OPS_IT_B,P1,1,2,48,232,0
A01897,OPS_IT_B,P1,1,3,94,15,1
A01898,OPS_IT_B,P1,1,2,64,81,0
A01899,OPS_IT_B,P1,0,0,0,0,0
A01900,OPS_IT_B,P1,1,4,93,2,0
A01901,OPS_IT_B,P1,1,3,74,8,0
A01902,OPS_IT_B,P1,1,1,76,3,0
A01903,OPS_IT_B,P1,1,3,100,52,2
A01904,OPS_IT_B,P1,1,2,70,576,0
A01905,OPS_IT_B,P1,1,3,49,57,0
A01906,OPS_IT_B,P1,1,3,44,164,0
A01907,OPS_IT_B,P1,1,4,69,5,0
A01908,OPS_IT_B,P1,1,3,54,199,0
A01909,OPS_IT_B,P1,1,2,64,18,0
A01910,OPS_IT_B,P1,1,3,36,41,0
A01911,OPS_IT_B,P1,1,3,72,38,0
A01912,OPS_IT_B,P1,1,2,68,128,0
A01913,OPS_IT_B,P1,1,3,82,62,0
A01914,OPS_IT_B,P1,0,0,0,0,0
A01915,OPS_IT_B,P1,1,2,70,139,0
A01916,OPS_IT_B,P1,1,4,74,123,0
A01917,OPS_IT_B,P1,1,4,79,39,0
A01918,OPS_IT_B,P1,1,3,84,121,0
A01919,OPS_IT_B,P1,0,0,0,0,0
A01920,OPS_IT_B,P1,1,5,52,3,0
A01921,OPS_IT_B,P1,1,2,99,183,0
A01922,OPS_IT_B,P1,1,3,89,271,0
A01923,OPS_IT_B,P1,1,4,65,343,0
A01924,OPS_IT_B,P1,1,2,63,9,0
A01925,OPS_IT_B,P1,1,3,76,40,0
A01926,OPS_IT_B,P1,1,3,87,1,0
A01927,OPS_IT_B,P1,0,0,0,0,0
A01928,OPS_IT_B,P1,1,3,62,188,0
A01929,OPS_IT_B,P1,1,4,27,5,0
A01930,OPS_IT_B,P1,1,5,44,8,0
A01931,OPS_IT_B,P1,1,2,75,149,0
A01932,OPS_IT_B,P1,1,3,42,64,0
A01933,OPS_IT_B,P1,1,3,33,132,0
A01934,OPS_IT_B,P1,1,3,84,88,1
A01935,OPS_IT_B,P1,1,3,85,181,0
A01936,OPS_IT_B,P1,1,4,75,237,0
A01937,OPS_IT_B,P1,1,4,43,62,0
A01938,OPS_IT_B,P1,1,2,74,87,0
A01939,OPS_IT_B,P1,1,3,50,87,0
A01940,OPS_IT_B,P1,0,0,0,0,0
A01941,OPS_IT_B,P1,1,3,53,6,0
A01942,OPS_IT_B,P1,1,2,55,7,0
A01943,OPS_IT_B,P1,1,4,84,221,1
A01944,OPS_IT_B,P1,1,3,40,1,0
A01945,OPS_IT_B,P1,1,4,100,30,0
A01946,OPS_IT_B,P1,1,2,99,29,1
A01947,OPS_IT_B,P1,1,3,65,175,0
A01948,OPS_IT_B,P1,1,3,39,217,0
A01949,OPS_IT_B,P1,1,1,36,325,0
A01950,OPS_IT_B,P1,0,0,0,0,0
A01951,OPS_IT_B,P1,1,3,58,124,0
A01952,OPS_IT_B,P1,0,0,0,0,0
A01953,OPS_IT_B,P1,0,0,0,0,0
A01954,OPS_IT_B,P1,1,2,50,3,0
A01955,OPS_IT_B,P1,1,5,85,34,0
A01956,OPS_IT_B,P1,1,2,66,58,0
A01957,OPS_IT_B,P1,1,3,67,24,0
A01958,OPS_IT_B,P1,0,0,0,0,0
A01959,OPS_IT_B,P1,1,3,70,5,0
A01960,OPS_IT_B,P1,0,0,0,0,0
A01961,OPS_IT_B,P1,1,2,80,37,0
A01962,OPS_IT_B,P1,1,2,49,93,0
A01963,OPS_IT_B,P1,0,0,0,0,0
A01964,OPS_IT_B,P1,1,4,89,96,0
A01965,OPS_IT_B,P1,1,2,80,232,0
A01966,OPS_IT_B,P1,1,3,77,125,0
A01967,OPS_IT_B,P1,0,0,0,0,0
A01968,OPS_IT_B,P1,1,3,88,48,0
A01969,OPS_IT_B,P1,1,3,65,123,0
A01970,OPS_IT_B,P1,1,3,87,164,0
A01971,OPS_IT_B,P1,1,3,100,93,2
A01972,OPS_IT_B,P1,1,4,75,10,0
A01973,OPS_IT_B,P1,1,3,100,154,0
A01974,OPS_IT_B,P1,0,0,0,0,0
A01975,OPS_IT_B,P1,0,0,0,0,0
A01976,OPS_IT_B,P1,1,3,88,109,0
A01977,OPS_IT_B,P1,0,0,0,0,0
A01978,OPS_IT_B,P1,1,4,53,240,0
A01979,OPS_IT_B,P1,1,3,39,50,0
A01980,OPS_IT_B,P1,1,3,47,12,0
A01981,OPS_IT_B,P1,0,0,0,0,0
A01982,OPS_IT_B,P1,1,4,63,7,0
A01983,OPS_IT_B,P1,0,0,0,0,0
A01984,OPS_IT_B,P1,0,0,0,0,0
A01985,OPS_IT_B,P1,1,1,75,309,0
A01986,OPS_IT_B,P1,1,3,71,285,0
A01987,OPS_IT_B,P1,1,1,46,96,0
A01988,OPS_IT_B,P1,1,3,81,32,2
A01989,OPS_IT_B,P1,1,3,77,121,0
A01990,OPS_IT_B,P1,1,4,48,126,0
A01991,OPS_IT_B,P1,1,2,70,122,0
A01992,OPS_IT_B,P1,1,4,65,26,0
A01993,OPS_IT_B,P1,1,4,40,52,0
A01994,OPS_IT_B,P1,1,2,62,18,0
A01995,OPS_IT_B,P1,0,0,0,0,0
A01996,OPS_IT_B,P1,0,0,0,0,0
A01997,OPS_IT_B,P1,1,4,83,15,0
A01998,OPS_IT_B,P1,0,0,0,0,0
A01999,OPS_IT_B,P1,1,2,100,223,0
A02000,OPS_IT_B,P1,1,5,59,100,0
A02001,OPS_IT_B,P1,0,0,0,0,0
A02002,OPS_IT_B,P1,1,4,70,157,0
A02003,OPS_IT_B,P1,1,3,33,34,0
A02004,OPS_IT_B,P1,1,4,94,125,0
A02005,OPS_IT_B,P1,1,2,64,6,0
A02006,OPS_IT_B,P1,1,3,87,82,0
A02007,OPS_IT_B,P1,0,0,0,0,0
A02008,OPS_IT_B,P1,1,3,46,23,0
A02009,OPS_IT_B,P1,1,3,80,241,0
A02010,OPS_IT_B,P1,1,4,82,125,0
A02011,OPS_IT_B,P1,0,0,0,0,0
A02012,OPS_IT_B,P1,1,2,82,31,0
A02013,OPS_IT_B,P1,1,3,100,27,0
A02014,OPS_IT_B,P1,1,2,66,84,0
A02015,OPS_IT_B,P1,1,3,51,307,0
A02016,OPS_IT_B,P1,1,3,59,78,0
A02017,OPS_IT_B,P1,1,2,74,52,0
A02018,OPS_IT_B,P1,1,3,40,241,0
A02019,OPS_IT_B,P1,1,3,72,150,0
A02020,OPS_IT_B,P1,1,2,64,161,0
A02021,OPS_IT_B,P1,0,0,0,0,0
A02022,OPS_IT_B,P1,1,3,57,20,0
A02023,OPS_IT_B,P1,0,0,0,0,0
A02024,OPS_IT_B,P1,1,4,54,52,0
A02025,OPS_IT_B,P1,1,2,57,201,0
A02026,OPS_IT_B,P1,1,4,75,53,0
A02027,OPS_IT_B,P1,1,3,57,36,0
A02028,OPS_IT_B,P1,1,3,38,159,0
A02029,OPS_IT_B,P1,0,0,0,0,0
A02030,OPS_IT_B,P1,1,3,66,156,0
A02031,OPS_IT_B,P1,1,2,55,28,0
A02032,OPS_IT_B,P1,0,0,0,0,0
A02033,OPS_IT_B,P1,1,4,65,17,0
A02034,OPS_IT_B,P1,1,3,53,42,0
A02035,OPS_IT_B,P1,1,2,73,1,0
A02036,OPS_IT_B,P1,0,0,0,0,0
A02037,OPS_IT_B,P1,1,2,77,4,0
A02038,OPS_IT_B,P1,1,4,58,54,0
A02039,OPS_IT_B,P1,0,0,0,0,0
A02040,OPS_IT_B,P1,1,2,47,36,0
A02041,OPS_IT_B,P1,1,4,51,138,0
A02042,OPS_IT_B,P1,1,3,50,6,0
A02043,OPS_IT_B,P1,1,3,93,19,2
A02044,OPS_IT_B,P1,1,2,47,65,0
A02045,OPS_IT_B,P1,1,2,67,172,0
A02046,OPS_IT_B,P1,1,2,88,272,0
A02047,OPS_IT_B,P1,1,2,40,38,0
A02048,OPS_IT_B,P1,1,4,97,406,1
A02049,OPS_IT_B,P1,0,0,0,0,0
A02050,OPS_IT_B,P1,1,2,75,145,0
A02051,OPS_IT_B,P1,1,3,14,97,0
A02052,OPS_IT_B,P1,1,2,67,22,0
A02053,OPS_IT_B,P1,1,2,82,47,1
A02054,OPS_IT_B,P1,0,0,0,0,0
A02055,OPS_IT_B,P1,1,3,44,11,0
A02056,OPS_IT_B,P1,1,4,83,144,0
A02057,OPS_IT_B,P1,1,3,37,26,0
A02058,OPS_IT_B,P1,1,4,92,129,0
A02059,OPS_IT_B,P1,1,2,80,9,0
A02060,OPS_IT_B,P1,1,3,77,23,0
A02061,OPS_IT_B,P1,1,3,76,156,0
A02062,OPS_IT_B,P1,1,4,78,23,0
A02063,OPS_IT_B,P1,0,0,0,0,0
A02064,OPS_IT_B,P1,1,3,77,24,0
A02065,OPS_IT_B,P1,1,2,77,81,0
A02066,OPS_IT_B,P1,1,3,61,121,0
A02067,OPS_IT_B,P1,1,4,90,51,1
A02068,OPS_IT_B,P1,1,4,39,53,0
A02069,OPS_IT_B,P1,1,2,49,49,0
A02070,OPS_IT_B,P1,1,2,71,56,0
A02071,OPS_IT_B,P1,0,0,0,0,0
A02072,OPS_IT_B,P1,1,3,59,40,0
A02073,OPS_IT_B,P1,1,3,77,245,0
A02074,OPS_IT_B,P1,1,2,45,15,0
A02075,OPS_IT_B,P1,1,3,64,3,0
A02076,OPS_IT_B,P1,1,2,75,37,0
A02077,OPS_IT_B,P1,0,0,0,0,0
A02078,OPS_IT_B,P1,0,0,0,0,0
A02079,OPS_IT_B,P1,0,0,0,0,0
A02080,OPS_IT_B,P1,1,4,74,145,0
A02081,OPS_IT_B,P1,1,4,77,15,0
A02082,OPS_IT_B,P1,1,4,57,94,0
A02083,OPS_IT_B,P1,0,0,0,0,0
A02084,OPS_IT_B,P1,1,4,79,221,0
A02085,OPS_IT_B,P1,0,0,0,0,0
A02086,OPS_IT_B,P1,1,2,74,210,0
A02087,OPS_IT_B,P1,1,4,75,70,0
A02088,OPS_IT_B,P1,0,0,0,0,0
A02089,OPS_IT_B,P1,1,4,35,89,0
A02090,OPS_IT_B,P1,1,4,55,164,0
A02091,OPS_IT_B,P1,1,4,70,59,0
A02092,OPS_IT_B,P1,1,3,37,7,0
A02093,OPS_IT_B,P1,0,0,0,0,0
A02094,OPS_IT_B,P1,0,0,0,0,0
A02095,OPS_IT_B,P1,1,4,81,66,0
A02096,OPS_IT_B,P1,1,2,75,81,0
A02097,OPS_IT_B,P1,1,3,71,1,0
A02098,OPS_IT_B,P1,0,0,0,0,0
A02099,OPS_IT_B,P1,0,0,0,0,0
A02100,OPS_IT_B,P1,1,5,78,178,0
A02101,OPS_IT_B,P1,1,3,52,90,0
A02102,OPS_IT_B,P1,1,3,63,19,0
A02103,OPS_IT_B,P1,1,3,44,123,0
A02104,OPS_IT_B,P1,1,4,69,164,0
A02105,OPS_IT_B,P1,1,2,66,39,0
A02106,OPS_IT_B,P1,1,4,85,273,0
A02107,OPS_IT_B,P1,1,3,70,114,0
A02108,OPS_IT_B,P1,0,0,0,0,0
A02109,OPS_IT_B,P1,1,3,64,49,0
A02110,OPS_IT_B,P1,0,0,0,0,0
A02111,OPS_IT_B,P1,1,2,79,20,0
A02112,OPS_IT_B,P1,1,4,59,11,0
A02113,OPS_IT_B,P1,1,3,46,56,0
A02114,OPS_IT_B,P1,1,2,72,218,0
A02115,OPS_IT_B,P1,1,4,83,336,0
A02116,OPS_IT_B,P1,1,4,88,7,0
A02117,OPS_IT_B,P1,1,2,74,31,0
A02118,OPS_IT_B,P1,1,3,79,95,0
A02119,OPS_IT_B,P1,0,0,0,0,0
A02120,OPS_IT_B,P1,1,2,26,14,0
A02121,OPS_IT_B,P1,0,0,0,0,0
A02122,OPS_IT_B,P1,0,0,0,0,0
A02123,OPS_IT_B,P1,0,0,0,0,0
A02124,OPS_IT_B,P1,1,1,50,7,0
A02125,OPS_IT_B,P1,1,3,86,113,0
A02126,OPS_IT_B,P1,1,2,72,68,0
A02127,OPS_IT_B,P1,1,3,65,75,0
A02128,OPS_IT_B,P1,1,3,89,260,0
A02129,OPS_IT_B,P1,1,3,78,20,0
A02130,OPS_IT_B,P1,1,2,65,322,0
A02131,OPS_IT_B,P1,0,0,0,0,0
A02132,OPS_IT_B,P1,1,3,65,66,0
A02133,OPS_IT_B,P1,1,3,69,177,0
A02134,OPS_IT_B,P1,1,2,55,77,0
A02135,OPS_IT_B,P1,1,3,56,144,0
A02136,OPS_IT_B,P1,1,3,30,110,0
A02137,OPS_IT_B,P1,1,1,64,29,0
A02138,OPS_IT_B,P1,1,4,76,142,0
A02139,OPS_IT_B,P1,1,2,76,39,0
A02140,OPS_IT_B,P1,1,3,74,669,0
A02141,OPS_IT_B,P1,0,0,0,0,0
A02142,OPS_IT_B,P1,1,2,93,85,0
A02143,OPS_IT_B,P1,1,3,83,30,1
A02144,OPS_IT_B,P1,1,3,54,143,0
A02145,OPS_IT_B,P1,1,4,83,21,0
A02146,OPS_IT_B,P1,1,2,78,100,0
A02147,OPS_IT_B,P1,0,0,0,0,0
A02148,OPS_IT_B,P1,1,1,80,24,0
A02149,OPS_IT_B,P1,1,3,41,137,0
A02150,OPS_IT_B,P1,1,3,77,93,0
A02151,OPS_IT_B,P1,1,2,88,257,0
A02152,OPS_IT_B,P1,1,3,53,12,0
A02153,OPS_IT_B,P1,1,3,73,100,0
A02154,OPS_IT_B,P1,1,3,56,68,0
A02155,OPS_IT_B,P1,1,4,71,2,0
A02156,OPS_IT_B,P1,0,0,0,0,0
A02157,OPS_IT_B,P1,1,3,43,73,0
A02158,OPS_IT_B,P1,1,3,57,3,0
A02159,OPS_IT_B,P1,1,3,71,67,0
A02160,OPS_IT_B,P1,1,3,90,87,0
A02161,OPS_IT_B,P1,1,3,41,78,0
A02162,OPS_IT_B,P1,1,3,84,92,0
A02163,OPS_IT_B,P1,1,5,84,29,0
A02164,OPS_IT_B,P1,1,2,59,56,0
A02165,OPS_IT_B,P1,1,2,74,8,0
A02166,OPS_IT_B,P1,1,3,68,20,0
A02167,OPS_IT_B,P1,1,3,23,15,0
A02168,OPS_IT_B,P1,1,4,56,68,0
A02169,OPS_IT_B,P1,0,0,0,0,0
A02170,OPS_IT_B,P1,1,3,54,49,0
A02171,OPS_IT_B,P1,1,3,99,170,1
A02172,OPS_IT_B,P1,1,4,85,107,0
A02173,OPS_IT_B,P1,1,3,55,13,0
A02174,OPS_IT_B,P1,0,0,0,0,0
A02175,OPS_IT_B,P1,1,3,55,128,0
A02176,OPS_IT_B,P1,1,4,58,124,0
A02177,OPS_IT_B,P1,0,0,0,0,0
A02178,OPS_IT_B,P1,1,4,61,10,0
A02179,OPS_IT_B,P1,1,2,56,117,0
A02180,OPS_IT_B,P1,1,3,51,77,0
A02181,OPS_IT_B,P1,1,3,57,32,0
A02182,OPS_IT_B,P1,1,5,100,56,0
A02183,OPS_IT_B,P1,1,3,76,59,0
A02184,OPS_IT_B,P1,0,0,0,0,0
A02185,OPS_IT_B,P1,1,3,88,97,0
A02186,OPS_IT_B,P1,1,3,75,7,0
A02187,OPS_IT_B,P1,1,4,69,305,0
A02188,OPS_IT_B,P1,1,4,64,57,0
A02189,OPS_IT_B,P1,1,3,44,105,0
A02190,OPS_IT_B,P1,0,0,0,0,0
A02191,OPS_IT_B,P1,1,2,64,107,0
A02192,OPS_IT_B,P1,1,2,63,58,0
A02193,OPS_IT_B,P1,1,3,57,106,0
A02194,OPS_IT_B,P1,1,4,54,67,0
A02195,OPS_IT_B,P1,1,3,69,53,0
A02196,OPS_IT_B,P1,1,3,70,13,0
A02197,OPS_IT_B,P1,1,2,70,25,0
A02198,OPS_IT_B,P1,1,2,80,338,0
A02199,OPS_IT_B,P1,0,0,0,0,0
A02200,OPS_IT_B,P1,1,3,80,133,0
A02201,OPS_IT_B,P1,1,4,60,39,0
A02202,OPS_IT_B,P1,1,3,50,130,0
A02203,OPS_IT_B,P1,1,3,72,87,0
A02204,OPS_IT_B,P1,1,3,67,7,0
A02205,OPS_IT_B,P1,1,4,79,90,0
A02206,OPS_IT_B,P1,0,0,0,0,0
A02207,OPS_IT_B,P1,1,2,81,21,0
A02208,OPS_IT_B,P1,1,2,70,75,0
A02209,OPS_IT_B,P1,1,4,65,137,0
A02210,OPS_IT_B,P1,1,2,63,35,0
A02211,OPS_IT_B,P1,1,3,80,163,0
A02212,OPS_IT_B,P1,1,2,57,32,0
A02213,OPS_IT_B,P1,1,4,77,20,0
A02214,OPS_IT_B,P1,1,4,31,91,0
A02215,OPS_IT_B,P1,1,3,66,364,0
A02216,OPS_IT_B,P1,1,3,66,108,0
A02217,OPS_IT_B,P1,1,4,51,127,0
A02218,OPS_IT_B,P1,1,2,80,87,0
A02219,OPS_IT_B,P1,1,4,38,219,0
A02220,OPS_IT_B,P1,1,2,68,19,0
A02221,OPS_IT_B,P1,1,4,33,22,0
A02222,OPS_IT_B,P1,1,4,55,37,0
A02223,OPS_IT_B,P1,0,0,0,0,0
A02224,OPS_IT_B,P1,1,2,47,67,0
A02225,OPS_IT_B,P1,1,4,59,56,0
A02226,OPS_IT_B,P1,1,4,74,10,0
A02227,OPS_IT_B,P1,1,1,51,23,0
A02228,OPS_IT_B,P1,1,3,58,6,0
A02229,OPS_IT_B,P1,1,3,69,24,0
A02230,OPS_IT_B,P1,0,0,0,0,0
A02231,OPS_IT_B,P1,0,0,0,0,0
A02232,OPS_IT_B,P1,0,0,0,0,0
A02233,OPS_IT_B,P1,0,0,0,0,0
A02234,OPS_IT_B,P1,1,3,61,31,0
A02235,OPS_IT_B,P1,1,4,51,70,0
A02236,OPS_IT_B,P1,1,4,38,242,0
A02237,OPS_IT_B,P1,1,4,82,13,0
A02238,OPS_IT_B,P1,1,2,75,28,0
A02239,OPS_IT_B,P1,0,0,0,0,0
A02240,OPS_IT_B,P1,1,4,59,50,0
A02241,OPS_IT_B,P1,0,0,0,0,0
A02242,OPS_IT_B,P1,1,3,45,28,0
A02243,OPS_IT_B,P1,1,2,94,17,0
A02244,OPS_IT_B,P1,1,2,69,156,0
A02245,OPS_IT_B,P1,1,2,66,122,0
A02246,OPS_IT_B,P1,1,4,91,184,0
A02247,OPS_IT_B,P1,1,2,67,35,0
A02248,OPS_IT_B,P1,1,4,36,38,0
A02249,OPS_IT_B,P1,1,4,65,0,0
A02250,OPS_IT_B,P1,1,3,73,30,0
A02251,OPS_IT_B,P1,1,4,59,66,0
A02252,OPS_IT_B,P1,1,4,73,33,0
A02253,OPS_IT_B,P1,0,0,0,0,0
A02254,OPS_IT_B,P1,0,0,0,0,0
A02255,OPS_IT_B,P1,1,2,67,64,0
A02256,OPS_IT_B,P1,1,4,33,19,0
A02257,OPS_IT_B,P1,1,3,80,27,0
A02258,OPS_IT_B,P1,1,4,58,42,0
A02259,OPS_IT_B,P1,1,3,57,217,0
A02260,OPS_IT_B,P1,0,0,0,0,0
A02261,OPS_IT_B,P1,1,2,87,16,0
A02262,OPS_IT_B,P1,1,3,50,81,0
A02263,OPS_IT_B,P1,1,3,66,73,0
A02264,OPS_IT_B,P1,1,2,23,111,0
A02265,OPS_IT_B,P1,0,0,0,0,0
A02266,OPS_IT_B,P1,1,1,51,95,0
A02267,OPS_IT_B,P1,0,0,0,0,0
A02268,OPS_IT_B,P1,0,0,0,0,0
A02269,OPS_IT_B,P1,1,5,57,13,0
A02270,OPS_IT_B,P1,1,3,65,165,0
A02271,OPS_IT_B,P1,1,2,70,46,0
A02272,OPS_IT_B,P1,1,2,95,1,0
A02273,OPS_IT_B,P1,1,3,70,1,0
A02274,OPS_IT_B,P1,1,3,64,108,0
A02275,OPS_IT_B,P1,0,0,0,0,0
A02276,OPS_IT_B,P1,1,5,64,195,0
A02277,OPS_IT_B,P1,1,3,43,92,0
A02278,OPS_IT_B,P1,1,2,70,59,0
A02279,OPS_IT_B,P1,1,2,71,91,0
A02280,OPS_IT_B,P1,0,0,0,0,0
A02281,OPS_IT_B,P1,1,2,70,5,0
A02282,OPS_IT_B,P1,1,3,98,24,1
A02283,OPS_IT_B,P1,1,3,80,126,0
A02284,OPS_IT_B,P1,1,2,72,106,0
A02285,OPS_IT_B,P1,1,3,89,12,0
A02286,OPS_IT_B,P1,1,4,68,115,0
A02287,OPS_IT_B,P1,0,0,0,0,0
A02288,OPS_IT_B,P1,1,2,73,33,0
A02289,OPS_IT_B,P1,0,0,0,0,0
A02290,OPS_IT_B,P1,1,3,49,273,0
A02291,OPS_IT_B,P1,1,2,75,65,0
A02292,OPS_IT_B,P1,1,3,88,11,0
A02293,OPS_IT_B,P1,1,2,67,28,0
A02294,OPS_IT_B,P1,0,0,0,0,0
A02295,OPS_IT_B,P1,1,2,61,11,0
A02296,OPS_IT_B,P1,0,0,0,0,0
A02297,OPS_IT_B,P1,1,3,29,69,0
A02298,OPS_IT_B,P1,1,3,68,14,0
A02299,OPS_IT_B,P1,1,3,64,146,0
A02300,OPS_IT_B,P1,1,3,67,51,0
A02301,OPS_IT_B,P1,1,3,92,86,0
A02302,OPS_IT_B,P1,1,4,64,86,0
A02303,OPS_IT_B,P1,1,2,52,141,0
A02304,OPS_IT_B,P1,1,2,63,226,0
A02305,OPS_IT_B,P1,1,4,71,42,0
A02306,OPS_IT_B,P1,1,3,84,147,0
A02307,OPS_IT_B,P1,1,2,56,151,0
A02308,OPS_IT_B,P1,1,3,75,499,0
A02309,OPS_IT_B,P1,1,2,53,239,0
A02310,OPS_IT_B,P1,1,2,88,121,1
A02311,OPS_IT_B,P1,0,0,0,0,0
A02312,OPS_IT_B,P1,1,3,64,36,0
A02313,OPS_IT_B,P1,1,2,56,299,0
A02314,OPS_IT_B,P1,1,1,79,35,0
A02315,OPS_IT_B,P1,0,0,0,0,0
A02316,OPS_IT_B,P1,1,2,68,68,0
A02317,OPS_IT_B,P1,1,3,75,27,0
A02318,OPS_IT_B,P1,1,3,74,236,0
A02319,OPS_IT_B,P1,0,0,0,0,0
A02320,OPS_IT_B,P1,1,4,24,18,0
A02321,OPS_IT_B,P1,1,1,68,6,0
A02322,OPS_IT_B,P1,1,3,52,89,0
A02323,OPS_IT_B,P1,1,3,90,64,0
A02324,OPS_IT_B,P1,1,3,78,65,0
A02325,OPS_IT_B,P1,1,3,47,56,0
A02326,OPS_IT_B,P1,1,4,27,150,0
A02327,OPS_IT_B,P1,1,3,79,8,0
A02328,OPS_IT_B,P1,1,4,64,137,0
A02329,OPS_IT_B,P1,1,1,73,19,0
A02330,OPS_IT_B,P1,1,2,78,39,0
A02331,OPS_IT_B,P1,1,3,60,167,0
A02332,OPS_IT_B,P1,1,3,74,178,0
A02333,OPS_IT_B,P1,1,4,46,303,0
A02334,OPS_IT_B,P1,1,2,79,54,0
A02335,OPS_IT_B,P1,1,3,57,169,0
A02336,OPS_IT_B,P1,1,4,55,88,0
A02337,OPS_IT_B,P1,0,0,0,0,0
A02338,OPS_IT_B,P1,1,2,59,5,0
A02339,OPS_IT_B,P1,1,4,61,25,0
A02340,OPS_IT_B,P1,1,4,65,4,0
A02341,OPS_IT_B,P1,1,3,53,29,0
A02342,OPS_IT_B,P1,1,4,79,154,0
A02343,OPS_IT_B,P1,1,3,55,62,0
A02344,OPS_IT_B,P1,0,0,0,0,0
A02345,OPS_IT_B,P1,1,3,77,69,0
A02346,OPS_IT_B,P1,1,3,59,86,0
A02347,OPS_IT_B,P1,0,0,0,0,0
A02348,OPS_IT_B,P1,1,3,74,44,0
A02349,OPS_IT_B,P1,1,3,45,146,0
A02350,OPS_IT_B,P1,1,4,71,54,0
A02351,OPS_IT_B,P1,1,3,34,6,0
A02352,OPS_IT_B,P1,0,0,0,0,0
A02353,OPS_IT_B,P1,1,3,37,163,0
A02354,OPS_IT_B,P1,0,0,0,0,0
A02355,OPS_IT_B,P1,1,2,98,82,0
A02356,OPS_IT_B,P1,0,0,0,0,0
A02357,OPS_IT_B,P1,1,2,64,24,0
A02358,OPS_IT_B,P1,1,2,85,61,1
A02359,OPS_IT_B,P1,1,2,46,1,0
A02360,OPS_IT_B,P1,1,4,46,139,0
A02361,OPS_IT_B,P1,1,3,70,9,0
A02362,OPS_IT_B,P1,1,3,78,63,0
A02363,OPS_IT_B,P1,1,2,88,55,0
A02364,OPS_IT_B,P1,0,0,0,0,0
A02365,OPS_IT_B,P1,1,4,66,62,0
A02366,OPS_IT_B,P1,1,1,68,9,0
A02367,OPS_IT_B,P1,1,2,73,13,0
A02368,OPS_IT_B,P1,1,3,76,70,0
A02369,OPS_IT_B,P1,1,4,51,145,0
A02370,OPS_IT_B,P1,0,0,0,0,0
A02371,OPS_IT_B,P1,1,3,71,223,0
A02372,OPS_IT_B,P1,1,3,53,85,0
A02373,OPS_IT_B,P1,1,3,73,46,0
A02374,OPS_IT_B,P1,1,3,78,8,0
A02375,OPS_IT_B,P1,1,4,76,179,0
A02376,OPS_IT_B,P1,1,2,62,33,0
A02377,OPS_IT_B,P1,0,0,0,0,0
A02378,OPS_IT_B,P1,1,3,69,150,0
A02379,OPS_IT_B,P1,1,4,45,284,0
A02380,OPS_IT_B,P1,1,4,50,168,0
A02381,OPS_IT_B,P1,0,0,0,0,0
A02382,OPS_IT_B,P1,1,4,44,109,0
A02383,OPS_IT_B,P1,0,0,0,0,0
A02384,OPS_IT_B,P1,1,2,61,47,0
A02385,OPS_IT_B,P1,1,4,71,98,0
A02386,OPS_IT_B,P1,0,0,0,0,0
A02387,OPS_IT_B,P1,1,4,58,257,0
A02388,OPS_IT_B,P1,1,5,33,510,0
A02389,OPS_IT_B,P1,0,0,0,0,0
A02390,OPS_IT_B,P1,0,0,0,0,0
